57071 123700
16793 8118 8676
15248 8118 129892
8118 25809 89310
8118 54120 13860
51410 8118 194702
8118 43641 166569
8118 15205 150673
8118 24830 9415
41853 8118 50102
28295 8118 190763
32155 8118 25668
8118 54225 186056
23956 8118 39877
23749 8118 96137
50013 8118 103053
8118 54870 2563
38538 8118 79644
8118 36054 122074
8118 11471 28593
8118 40642 106158
8118 13206 174369
45310 8118 190061
8118 44146 17090
8118 32489 123800
25542 8118 4503
13696 8118 42903
8118 32439 101745
8118 38453 5307
28014 8118 130025
47924 8118 8826
8118 56963 38115
8118 28653 135644
8118 50180 183546
8118 55538 100530
8118 37710 58079
20480 8118 159838
8118 16540 38090
10914 8118 192032
8118 14325 43701
44425 8118 114907
8118 14773 197084
8118 30948 108216
8118 25677 64823
8118 14424 163820
8118 615 56664
36778 8118 145324
8118 2053 143338
8118 18388 113397
8118 6623 22652
42000 8118 101505
29609 8118 29602
8118 15712 20439
8118 41707 133814
8118 1046 100058
6011 8118 108064
8118 2643 77047
8118 17078 27623
19430 8118 44473
26970 8118 46203
8118 16524 145688
8118 570 186030
55032 8118 199568
24285 8118 99301
17236 8118 126541
8118 42277 66292
2965 8118 116988
9799 8118 108152
6998 8118 123459
8118 48629 130495
37815 8118 430
8118 17698 13221
7874 8118 141929
8118 4361 145529
36243 8118 115311
26786 8118 41502
8118 50804 188571
48979 8118 138022
8118 18462 88718
9619 8118 32593
48207 8118 143204
31753 8118 81452
36024 8118 171867
56482 8118 155738
8118 18962 2420
33910 8118 148465
8118 11610 93086
8118 31069 90144
8118 2499 68232
11843 8118 118389
11757 8118 169663
8118 55312 173554
8118 17493 41527
8118 53058 51598
8118 50570 55061
22974 8118 82048
8118 35589 163333
8118 46460 139101
8118 40698 113732
8118 49208 194160
50428 8118 142782
8118 5008 6114
35557 8118 52405
8118 29190 87828
55148 8118 95277
14175 8118 184735
51338 8118 92995
31830 8118 187833
10810 8118 95873
6093 8118 19391
43173 8118 1805
30667 8118 34939
8118 23323 6912
8118 31884 34160
26524 8118 141583
26738 8118 63503
8118 13098 153593
8118 5764 126509
16518 8118 118456
38306 8118 132577
40239 8118 13616
48457 8118 123573
8118 689 28338
52840 8118 81961
37811 8118 60403
39008 8118 57400
12898 8118 169786
49495 8118 141723
47917 8118 69774
8118 28406 131914
8118 674 54353
8118 2115 19773
35959 8118 70283
34687 8118 112367
8118 25023 108220
17546 8118 62326
5602 8118 97948
8118 9101 137849
46486 8118 114117
13587 8118 29577
8118 13024 108769
8118 20314 161412
8118 52509 21064
53475 8118 55628
54286 8118 105591
49298 8118 181422
8118 1562 43723
8118 24261 133982
8118 31540 66038
8118 1970 147687
8118 38195 5874
8118 26710 86005
55658 8118 1070
21123 8118 166610
8118 17049 184906
37026 8118 166433
8118 41191 32128
13235 8118 1633
8118 32896 87299
11827 8118 70163
8118 17648 63922
5731 8118 97860
31271 8118 85959
45366 8118 29476
31290 8118 103463
8118 20986 134956
37166 8118 28442
32164 8118 56211
42888 8118 23397
8118 22250 127995
8118 38381 77096
27324 8118 135013
31815 8118 49978
8118 21907 74090
8118 31549 187060
8118 52839 13656
16660 8118 46800
8118 27532 68379
48261 8118 12542
8118 37917 28625
8118 42120 74335
43825 8118 194590
8118 29028 124888
8118 33680 169983
3365 8118 25937
8118 21173 56647
8118 5559 196295
21846 8118 10130
8118 34915 124753
23261 8118 83022
8118 19479 87531
10636 8118 183095
8118 5284 176854
38625 8118 111237
2149 8118 11507
33850 8118 199629
5712 8118 35986
43687 8118 40252
8118 4619 170662
44634 8118 18320
46366 8118 80873
2515 8118 7979
8118 32 95027
39014 8118 32967
20172 8118 168347
8118 57053 47810
8118 9110 14667
8118 2127 3877
5689 8118 185854
9760 8118 152697
44697 8118 187557
19755 8118 69103
53218 8118 142103
52425 8118 122587
8118 6776 40203
8118 20815 184464
16677 8118 66402
8118 43171 148252
24147 8118 97574
38377 8118 143369
8118 36969 195024
15566 8118 164840
8118 54214 10764
22717 8118 34455
47072 8118 190362
8118 11600 126352
55983 8118 35447
7936 8118 7679
37949 8118 185515
8118 44160 193575
8118 4885 110991
15655 8118 177786
5142 8118 158768
8118 47991 77110
35675 8118 155528
8118 40105 24471
8118 8806 182316
8118 19107 100952
8118 13721 73552
8118 13191 55129
8118 4445 195497
8118 31522 82254
5955 8118 160087
44965 8118 129236
8118 8480 148907
21854 8118 13385
17340 8118 126490
8118 14698 91636
38442 8118 46425
23559 8118 69220
24460 8118 51769
8118 41040 103873
8118 39102 12296
8118 54042 145449
51747 8118 63003
5968 8118 47038
8118 22993 12253
13202 8118 97701
8118 10600 12126
44719 8118 131205
7840 8118 169638
8118 30777 64118
51611 8118 83457
34045 8118 63044
30671 8118 126027
8118 43153 80948
12747 8118 141301
8118 42835 166038
51638 8118 42210
48669 8118 4668
8118 14708 71875
8118 17551 24921
27595 8118 127004
30295 8118 20078
42362 8118 102286
8118 17762 121041
8118 33312 99268
56226 8118 110791
42317 8118 28980
8118 3121 23413
8118 31646 134848
8118 28823 14466
8118 40286 177488
48381 8118 6939
29605 8118 86598
7383 8118 38422
13067 8118 22536
26401 8118 8278
7615 8118 121744
47641 8118 178796
8113 8118 194085
56214 8118 87805
8118 30296 8216
8118 15623 148933
8080 8118 151487
29795 8118 19061
8118 7258 43472
8992 8118 137907
2807 8118 36201
44435 8118 132809
32120 8118 193836
8542 8118 12615
44365 8118 1404
33266 8118 57045
8118 10350 12434
8118 45426 56158
8118 29928 195741
26356 8118 171457
8118 21057 59156
8118 15195 91409
51634 8118 96831
25029 8118 173187
49897 8118 21875
11242 8118 155900
8118 11797 62792
47390 8118 192019
24702 8118 78586
8118 41794 112802
18032 8118 67845
8118 47459 44070
8118 36448 101087
8118 30135 146323
8118 44124 108464
35757 8118 94977
8118 19484 130262
55845 8118 73653
49017 8118 152564
16526 8118 40498
8118 47750 115830
4222 8118 182647
45351 8118 176572
28725 8118 83915
47890 8118 99547
55411 8118 23427
8118 51001 158184
8118 53447 9795
8118 51547 126935
8118 10074 151899
46353 8118 95711
36930 8118 86102
8118 32705 25239
9030 8118 43525
9363 8118 144768
8118 44409 120624
8118 15532 124034
8118 42692 156658
38210 8118 105845
32610 8118 84728
951 8118 5428
50371 8118 48035
14762 8118 41456
28451 8118 134671
8118 48760 66960
8118 47519 97139
8118 17689 89777
8118 54015 27503
8118 38506 144136
8118 19472 30300
8456 8118 73352
8118 19884 127081
8079 8118 186812
46824 8118 173324
42931 8118 191375
8118 3763 160718
37743 8118 180346
8118 11930 86033
8118 2419 74935
8118 30165 21051
28366 8118 21371
9236 8118 54587
19148 8118 149404
8118 32940 187919
16100 8118 85445
9273 8118 58272
8118 18762 26720
8118 16824 2499
8118 6058 50136
22975 8118 188014
8118 1003 119064
17625 8118 80439
39049 8118 11689
8118 56799 116200
8118 26829 128462
8118 10803 28111
8118 33129 66292
45338 8118 125323
5480 8118 161552
43940 8118 68490
53181 8118 70809
32305 8118 127413
25337 8118 137429
22126 8118 130344
36575 8118 179388
22786 8118 16008
8118 53329 23363
12471 8118 106409
31112 8118 101954
42815 8118 141507
43280 8118 167826
8118 11816 116757
982 8118 134909
8118 41370 61681
8118 32079 115222
47298 8118 120242
8118 44149 105442
8118 8352 38978
8118 56631 96319
8118 27772 180885
12291 8118 7717
8118 3759 164920
2134 8118 114908
38817 8118 185376
12436 8118 18839
8118 45562 86395
30803 8118 15746
8118 4247 62306
8787 8118 133534
11739 8118 27618
8118 35487 40499
8118 34469 53677
8118 43168 37933
44909 8118 31906
55110 8118 143869
21702 8118 51907
44606 8118 8438
8118 10703 24368
40318 8118 54228
2702 8118 29221
8118 1498 33742
8118 4796 30213
8118 27648 108717
51189 8118 22516
38871 8118 9092
8118 4616 144100
23133 8118 85514
8118 544 35867
8118 32784 142771
11455 8118 14107
15342 8118 24171
8118 24952 127193
8118 33918 180150
7523 8118 31579
38292 8118 111456
8118 9546 3931
8118 48994 141971
8118 54504 97976
2953 8118 158952
8118 42458 127755
4392 8118 174683
8056 8118 84238
30917 8118 66138
8118 5011 17273
48651 8118 155824
8118 41487 172644
30874 8118 35840
8118 48485 157575
56529 8118 151299
8118 46177 149329
16155 8118 172691
8118 23930 97016
8118 25373 48118
12988 8118 91424
8118 33489 29588
34964 8118 18536
8118 37880 99832
9887 8118 57874
40293 8118 145981
13675 8118 126233
28073 8118 157459
55133 8118 77051
47477 8118 142543
35590 8118 122188
11791 8118 135759
8118 41221 468
21874 8118 142990
56846 8118 66632
8118 26949 170659
31649 8118 158618
42133 8118 162645
8118 27091 3185
8118 22084 28477
12910 8118 20321
8118 46923 121307
8118 24628 145049
8118 46621 56240
8118 20874 184806
7432 8118 153834
8118 16418 105195
37620 8118 27340
41095 8118 74275
23001 8118 22790
34806 8118 183230
15956 8118 198126
7679 8118 80603
559 8118 88838
8118 26874 168779
44055 8118 82591
8118 26586 74405
8118 45850 33188
20338 8118 107570
8118 29589 189737
8118 44069 109905
8118 52055 135979
32000 8118 195085
23314 8118 37979
8118 26626 45543
15232 8118 34835
8118 43151 22878
8118 21551 30130
8118 33484 14959
8118 17718 63117
24289 8118 27632
8118 240 153435
8118 48317 34210
8118 42438 90669
36392 8118 67723
4860 8118 82891
26318 8118 146195
8118 16787 57976
8118 16829 57608
52314 8118 128468
8118 11408 190288
8118 44868 93331
8118 8144 16832
8118 31726 13052
54863 8118 162873
39091 8118 93862
8118 16471 10483
8118 31414 105360
54409 8118 134008
8118 9695 5750
25175 8118 99557
39692 8118 18285
19309 8118 104686
8118 14701 116253
8118 34472 76308
51451 8118 67484
8118 50944 135568
44003 8118 187030
8118 51347 152284
41981 8118 15328
18628 8118 96528
8118 55927 134505
15381 8118 181004
8118 18857 194671
8118 55732 144143
9666 8118 82416
8118 27743 73509
8118 44465 52343
8118 9728 162353
8118 40988 187966
8118 12848 194094
51434 8118 35394
8118 1811 63267
8118 34518 183030
8118 6922 29141
40901 8118 113737
8118 50004 88617
8118 37045 154726
8118 1176 169061
8118 37845 115552
44536 8118 26
8118 6044 90508
36461 8118 47582
55420 8118 172081
8118 39381 198149
8118 33388 70269
38248 8118 142178
13740 8118 113304
16546 8118 158390
31929 8118 80499
8118 30910 13025
30898 8118 58414
29077 8118 169372
10604 8118 162493
8118 17020 136019
32937 8118 55057
36421 8118 102456
8118 48878 97201
8118 47208 182313
43377 8118 194104
8118 24386 96356
44927 8118 60354
33940 8118 115886
8118 30629 32716
4527 8118 179337
54139 8118 132537
8118 16209 23911
8118 43420 124183
23380 8118 34997
1974 8118 30447
29973 8118 167228
20691 8118 59851
25586 8118 148012
6039 8118 31483
8118 35255 123444
8118 7713 180720
47615 8118 72143
8118 1006 192691
2225 8118 124774
37546 8118 141963
8118 39435 54878
2613 8118 19992
8118 3330 95113
6310 8118 59214
56608 8118 89752
36441 8118 141285
8118 55325 32472
53328 8118 193677
31812 8118 30299
8118 31594 79715
49891 8118 80257
36085 8118 110752
8118 6270 39828
28693 8118 100512
11199 8118 3864
47867 8118 95132
8118 8595 59656
8118 31803 181685
8118 42410 185629
8118 12135 82889
8118 12314 136527
39380 8118 28167
8118 26402 179187
8118 47105 174637
8118 35836 68979
25170 8118 63913
8118 20107 142098
4734 8118 162235
8118 35264 27721
8118 34377 162409
10285 8118 99361
45249 8118 171520
8118 16984 153968
50546 8118 87254
21101 8118 145506
54899 8118 55249
8118 9316 142231
8118 10764 167266
8118 29627 47844
8118 18969 59414
8118 9410 157582
8118 16980 89407
5815 8118 116617
26643 8118 11877
8118 36480 23741
18479 8118 162937
44951 8118 165316
49530 8118 10954
8118 38256 76434
8118 38681 29456
2182 8118 105189
8221 8118 187497
22287 8118 152769
8118 44948 55669
28058 8118 175971
39949 8118 68048
25410 8118 166167
7622 8118 65152
29964 8118 184893
8118 12147 84101
8118 12712 178586
8118 15703 84895
8118 40095 21363
8118 38409 73384
33319 8118 112886
8118 15134 54664
8118 43714 100072
836 8118 162845
8118 22703 99637
8118 40042 134550
37581 8118 74715
51928 8118 141329
39156 8118 172699
43165 8118 171370
8118 45997 190242
8118 55180 87991
42977 8118 92095
8118 11787 1214
8118 11698 134365
8118 55528 14543
37335 8118 190565
8118 31385 100581
8118 54809 121294
8118 32296 79249
8118 36371 116875
8118 14606 116628
19996 8118 129293
42720 8118 44445
32020 8118 161075
8118 45816 113239
50462 8118 20564
53993 8118 150664
28427 8118 130063
8118 35365 197527
8118 25977 197901
27415 8118 88942
52714 8118 114263
8118 24898 12961
54185 8118 83345
8118 39055 111331
8118 17336 153678
8118 6466 112198
8118 13413 173398
8118 51704 94137
20606 8118 169104
19237 8118 188187
50319 8118 117681
40905 8118 120632
15050 8118 49361
8118 1414 21593
29125 8118 75874
8118 46248 176826
8118 47289 96495
8118 46719 9506
8118 968 163317
47486 8118 146918
8118 56040 100180
32701 8118 20555
8118 21642 108573
36929 8118 106225
8118 42519 134441
8118 44129 56949
8118 11743 9306
8118 5129 167488
8118 43317 170246
8118 2231 16830
3372 8118 105218
18885 8118 42953
32868 8118 100033
36462 8118 97063
8118 23989 131152
8118 41708 108441
52506 8118 579
8118 51173 103207
17140 8118 127301
8118 14076 16095
8118 5639 190916
27656 8118 90336
40630 8118 156996
8118 26033 33352
25075 8118 25550
8118 6162 95310
8118 13287 139524
1605 8118 81470
8118 33631 160681
11304 8118 165078
8118 757 175251
8118 51309 56700
44075 8118 64204
8118 44556 96599
8118 5292 107676
8118 6399 129210
8118 29846 24875
8118 23507 54611
39175 8118 22449
7422 8118 62293
32873 8118 195437
34714 8118 157513
8118 3284 121951
8118 12543 129033
8118 37645 90932
8118 48081 93738
4200 8118 133281
8118 30172 156456
21996 8118 134677
8118 35808 125954
50206 8118 143490
8118 27480 82089
51605 8118 9960
8118 56274 61840
38095 8118 65224
8118 17901 146212
3056 8118 65001
8118 6720 138195
8118 4056 112549
8118 38656 168825
8118 21322 8759
8118 49411 54082
52158 8118 54661
13624 8118 148652
8118 1801 9870
55608 8118 237
52643 8118 70443
22539 8118 159330
8118 34297 150612
8118 12197 128668
39676 8118 141376
8118 46457 20243
8118 11981 125274
8957 8118 77524
8118 13353 15374
8118 47331 133729
25440 8118 175876
8118 28626 162206
8118 46750 140782
8118 21031 46843
7379 8118 44519
29445 8118 164485
8118 37971 73912
8118 52235 94591
32113 8118 67752
51034 8118 68729
8118 7682 151767
56060 8118 57631
8118 39639 120348
22457 8118 185496
8118 14754 152407
8118 44494 19237
8118 28238 181119
54174 8118 106955
8118 50720 193711
8118 37319 148346
55717 8118 115847
8118 36169 153964
28964 8118 11705
16390 8118 169819
8118 17230 140637
8118 24276 159284
8118 54348 8853
8118 52355 113065
8118 2637 156553
26678 8118 182470
8118 21694 50756
8118 39412 193432
28162 8118 178908
8118 48201 35530
22263 8118 156642
8118 34345 66838
20699 8118 56
8118 28342 124379
8118 23726 88274
24485 8118 184545
49179 8118 12404
29986 8118 139040
37777 8118 28275
3223 8118 82391
8118 46016 126158
8118 20021 180036
8118 40780 148572
8118 42585 192876
26909 8118 198145
11089 8118 14058
3742 8118 113113
35486 8118 3908
8118 5701 57553
8118 2685 158690
31068 8118 58510
13428 8118 24584
53587 8118 12124
39583 8118 65819
48556 8118 36582
50530 8118 101035
8118 53429 87077
2305 8118 178661
13490 8118 78697
8118 53460 15193
36052 8118 32300
32739 8118 28124
31930 8118 72449
8118 27935 11216
8118 48844 70704
8118 8460 42344
47747 8118 170860
8118 23557 93694
8118 29979 88675
33496 8118 120948
18916 8118 194554
38132 8118 66406
8118 9189 119256
33600 8118 76438
9158 8118 40360
8118 395 6890
20867 8118 74520
8118 23772 170404
8118 45334 140441
8118 813 623
8118 42584 74132
46198 8118 99049
8118 36378 156590
4696 8118 67564
35745 8118 57332
8118 40451 29356
37089 8118 47151
19067 8118 74212
8118 28048 19590
44038 8118 110715
8118 21055 172798
8118 50228 187826
38663 8118 180556
36888 8118 143797
8118 53757 75844
8118 52757 154883
28082 8118 31599
8118 24489 122468
8118 55586 199262
25072 8118 141888
8118 54105 191135
8118 52256 176429
8118 39211 190797
37983 8118 12217
54382 8118 192892
2773 8118 132040
8118 38012 69425
8118 31181 139658
54389 8118 198832
4727 8118 49569
8574 8118 134752
8118 22462 157991
8118 3947 1788
6188 8118 159004
43297 8118 118186
8118 21580 199275
22493 8118 180035
23406 8118 177560
5452 8118 111586
8118 9003 26533
50211 8118 39179
39150 8118 179588
20450 8118 175370
8118 14696 173638
39099 8118 92256
6452 8118 46472
8118 11682 6010
8118 10964 13846
8118 39597 118918
16386 8118 24532
8118 28858 132136
8118 12895 27196
8118 8360 177104
716 8118 25812
16755 8118 28272
16554 8118 91829
52540 8118 10756
37544 8118 65327
52316 8118 159500
24679 8118 101582
53521 8118 26541
8118 11822 94635
8118 49566 113685
42520 8118 118071
8118 46464 23936
8118 53350 132978
8118 23871 150802
8118 34647 52232
41099 8118 155388
5323 8118 11634
15032 8118 89225
8118 16759 38152
53119 8118 103689
411 8118 187457
8118 53295 26200
53815 8118 113447
8118 45851 143005
4269 8118 50199
5141 8118 55739
8118 27580 31903
8118 51998 141692
12965 8118 150517
38205 8118 122985
16376 8118 26989
8118 36714 151067
8118 17226 138666
8118 24017 8243
259 8118 115738
25637 8118 34061
55949 8118 161689
8118 33365 163739
45409 8118 81717
8118 22941 119128
43307 8118 153314
8118 575 176087
8118 26343 14597
8118 41793 74450
8118 7093 40357
24505 8118 139471
8118 18195 10583
8118 53337 49438
4553 8118 166405
8118 36292 167995
10977 8118 82999
20533 8118 93415
31098 8118 36835
8118 1074 189144
29352 8118 97941
8118 38246 98918
46643 8118 173965
55485 8118 50843
8118 44682 197265
19369 8118 42779
7307 8118 75046
51858 8118 112778
5431 8118 139862
2353 8118 188047
8118 32027 180012
26323 8118 175595
8118 40245 120794
8118 13583 101857
8118 9951 60702
33640 8118 14261
20391 8118 108505
7185 8118 32792
8118 50593 191843
29237 8118 110195
884 8118 134331
27343 8118 48231
11512 8118 192929
8118 22436 67438
8118 1181 114582
14055 8118 82929
10657 8118 121181
8118 31959 67999
47511 8118 162404
8118 43433 167699
47939 8118 133639
8118 46495 172125
44980 8118 1417
8118 30011 154959
8118 52141 93414
4470 8118 185735
31242 8118 157746
8118 56336 134297
39709 8118 93958
25621 8118 69115
11169 8118 177900
7188 8118 65286
8118 11004 94535
2946 8118 77926
8118 39556 91555
8118 9117 123351
8118 26590 113278
927 8118 31396
8118 36517 170273
12321 8118 172329
8118 8195 161506
8118 6851 94708
8118 52874 113666
31886 8118 7738
8118 49626 120573
21673 8118 173059
8118 36316 198210
8118 51938 63812
8118 10226 30075
4371 8118 102263
33466 8118 128069
20493 8118 199817
47644 8118 42762
8118 51657 48014
8118 7321 185652
36593 8118 186933
8118 42909 139358
8118 9070 167391
31461 8118 166426
